protein1 protein2 experimental database textmining combined_score
565664.EFXG_00589 565664.EFXG_01967 239 0 0 238
565664.EFXG_00589 565664.EFXG_00588 852 902 813 997
565664.EFXG_00589 565664.EFXG_01088 194 0 0 194
565664.EFXG_00589 565664.EFXG_00805 158 0 0 157
565664.EFXG_00589 565664.EFXG_02716 180 0 0 179
565664.EFXG_00589 565664.EFXG_01198 160 0 0 159
565664.EFXG_00589 565664.EFXG_00903 180 0 0 179
565664.EFXG_00589 565664.EFXG_03813 165 0 0 165
565664.EFXG_00589 565664.EFXG_02219 184 814 0 841
565664.EFXG_00589 565664.EFXG_00587 384 907 809 988
565664.EFXG_00589 565664.EFXG_00848 180 0 0 179
565664.EFXG_00589 565664.EFXG_01009 192 760 0 797
565664.EFXG_00589 565664.EFXG_01831 214 0 182 329
565664.EFXG_00589 565664.EFXG_00448 194 0 0 194
565664.EFXG_00589 565664.EFXG_00523 160 0 0 159
565664.EFXG_00589 565664.EFXG_01321 183 0 0 183
565664.EFXG_00589 565664.EFXG_00956 160 0 0 159
565664.EFXG_00589 565664.EFXG_01110 156 0 0 155
565664.EFXG_00589 565664.EFXG_00445 160 0 0 159
565664.EFXG_00589 565664.EFXG_02054 160 0 0 159
565664.EFXG_00589 565664.EFXG_00057 180 0 0 179
565664.EFXG_00589 565664.EFXG_00648 226 0 0 225
565664.EFXG_00589 565664.EFXG_00788 184 0 0 183
565664.EFXG_00589 565664.EFXG_02207 209 821 0 852
565664.EFXG_00589 565664.EFXG_01852 226 0 0 225
565664.EFXG_00589 565664.EFXG_01639 160 0 0 159
565664.EFXG_00589 565664.EFXG_00481 197 0 0 197
565664.EFXG_00589 565664.EFXG_01248 180 0 0 179
565664.EFXG_00589 565664.EFXG_00220 0 450 322 611
565664.EFXG_00589 565664.EFXG_01733 160 0 0 159
565664.EFXG_00589 565664.EFXG_00313 180 0 0 179
565664.EFXG_00589 565664.EFXG_02062 0 0 178 177
565664.EFXG_00589 565664.EFXG_00954 164 0 0 163
565664.EFXG_00589 565664.EFXG_01658 197 0 0 197
565664.EFXG_00589 565664.EFXG_01645 157 0 0 156
565664.EFXG_00589 565664.EFXG_00750 194 0 0 194
565664.EFXG_00589 565664.EFXG_02729 135 279 0 349
565664.EFXG_00591 565664.EFXG_00152 384 0 0 384
565664.EFXG_00591 565664.EFXG_01709 384 0 0 384
565664.EFXG_00591 565664.EFXG_01348 382 0 574 725
565664.EFXG_00591 565664.EFXG_01344 384 0 0 384
565664.EFXG_00591 565664.EFXG_00068 271 0 0 271
565664.EFXG_00591 565664.EFXG_01886 159 0 0 158
565664.EFXG_00591 565664.EFXG_01402 176 0 0 175
565664.EFXG_00591 565664.EFXG_01196 384 0 0 384
565664.EFXG_00591 565664.EFXG_01090 382 0 156 456
565664.EFXG_00591 565664.EFXG_01619 271 0 0 271
565664.EFXG_00591 565664.EFXG_01197 384 0 0 384
565664.EFXG_00591 565664.EFXG_00892 157 0 0 156
565664.EFXG_00591 565664.EFXG_00255 157 0 0 156
565664.EFXG_00591 565664.EFXG_00657 159 0 0 158
565664.EFXG_00591 565664.EFXG_00045 157 0 0 156
565664.EFXG_00591 565664.EFXG_01849 384 0 299 549
565664.EFXG_00591 565664.EFXG_01836 305 0 0 305
565664.EFXG_00591 565664.EFXG_00077 384 0 0 384
565664.EFXG_00591 565664.EFXG_00104 384 0 0 384
565664.EFXG_00591 565664.EFXG_02731 136 159 0 242
565664.EFXG_00591 565664.EFXG_01361 176 0 0 175
565664.EFXG_00592 565664.EFXG_01198 165 0 0 165
565664.EFXG_00592 565664.EFXG_01639 165 0 0 165
565664.EFXG_00592 565664.EFXG_00200 153 0 0 152
565664.EFXG_00592 565664.EFXG_00956 165 0 0 165
565664.EFXG_00592 565664.EFXG_00057 189 0 0 189
565664.EFXG_00592 565664.EFXG_02054 165 0 0 165
565664.EFXG_00592 565664.EFXG_02414 189 0 0 189
565664.EFXG_00592 565664.EFXG_00523 165 0 0 165
565664.EFXG_00592 565664.EFXG_02381 165 0 0 165
565664.EFXG_00592 565664.EFXG_02041 165 0 0 165
565664.EFXG_00592 565664.EFXG_00333 165 0 0 165
565664.EFXG_00592 565664.EFXG_00370 165 0 0 165
565664.EFXG_00592 565664.EFXG_00749 208 0 0 208
565664.EFXG_00592 565664.EFXG_01733 165 0 0 165
565664.EFXG_00592 565664.EFXG_02368 165 0 0 165
565664.EFXG_00593 565664.EFXG_01279 357 719 112 825
565664.EFXG_00593 565664.EFXG_03862 191 0 102 242
565664.EFXG_00593 565664.EFXG_02196 384 819 576 948
565664.EFXG_00593 565664.EFXG_02521 384 819 131 894
565664.EFXG_00593 565664.EFXG_00004 157 0 0 156
565664.EFXG_00593 565664.EFXG_02084 194 0 0 194
565664.EFXG_00593 565664.EFXG_02713 108 0 157 215
565664.EFXG_00593 565664.EFXG_00130 191 0 102 242
565664.EFXG_00593 565664.EFXG_00159 384 0 298 549
565664.EFXG_00593 565664.EFXG_00616 159 838 180 878
565664.EFXG_00593 565664.EFXG_01879 307 832 0 878
565664.EFXG_00593 565664.EFXG_00158 357 719 112 825
565664.EFXG_00593 565664.EFXG_01196 162 0 0 161
565664.EFXG_00593 565664.EFXG_01227 156 0 0 155
565664.EFXG_00593 565664.EFXG_01054 129 846 0 860
565664.EFXG_00593 565664.EFXG_01648 174 810 288 878
565664.EFXG_00593 565664.EFXG_01920 307 832 0 878
565664.EFXG_00593 565664.EFXG_00025 269 0 301 467
565664.EFXG_00593 565664.EFXG_01495 357 719 112 825
565664.EFXG_00593 565664.EFXG_00501 194 0 0 194
565664.EFXG_00593 565664.EFXG_01000 0 0 177 177
565664.EFXG_00593 565664.EFXG_00175 164 0 96 211
565664.EFXG_00593 565664.EFXG_00790 163 0 0 163
565664.EFXG_00593 565664.EFXG_00662 0 0 568 568
565664.EFXG_00593 565664.EFXG_03861 191 0 102 242
565664.EFXG_00593 565664.EFXG_00019 285 676 0 758
565664.EFXG_00593 565664.EFXG_00695 245 0 0 244
565664.EFXG_00593 565664.EFXG_00091 156 0 0 155
565664.EFXG_00593 565664.EFXG_00690 159 0 0 158
565664.EFXG_00593 565664.EFXG_01398 384 819 131 894
565664.EFXG_00593 565664.EFXG_00383 174 810 183 860
565664.EFXG_00593 565664.EFXG_00202 156 0 0 155
565664.EFXG_00593 565664.EFXG_01326 363 875 335 942
565664.EFXG_00593 565664.EFXG_00306 191 0 0 191
565664.EFXG_00593 565664.EFXG_01606 262 887 802 982
565664.EFXG_00593 565664.EFXG_01878 172 881 0 897
565664.EFXG_00593 565664.EFXG_01877 384 0 150 454
565664.EFXG_00593 565664.EFXG_02773 108 0 157 215
565664.EFXG_00593 565664.EFXG_00022 311 819 165 886
565664.EFXG_00593 565664.EFXG_02591 159 838 594 939
565664.EFXG_00593 565664.EFXG_01058 108 0 157 215
565664.EFXG_00593 565664.EFXG_00513 311 819 165 886
565664.EFXG_00593 565664.EFXG_01896 148 915 175 935
565664.EFXG_00593 565664.EFXG_00198 159 0 0 158
565664.EFXG_00593 565664.EFXG_01197 161 0 60 177
565664.EFXG_00593 565664.EFXG_01861 384 0 284 540
565664.EFXG_00593 565664.EFXG_00504 384 819 131 894
565664.EFXG_00593 565664.EFXG_00104 134 0 80 169
565664.EFXG_00593 565664.EFXG_01121 159 0 0 158
565664.EFXG_00593 565664.EFXG_01497 384 819 131 894
565664.EFXG_00593 565664.EFXG_01688 97 811 0 822
565664.EFXG_00595 565664.EFXG_01107 211 0 535 617
565664.EFXG_00595 565664.EFXG_01102 0 0 169 169
565664.EFXG_00595 565664.EFXG_01366 143 0 277 353
565664.EFXG_00595 565664.EFXG_01350 166 0 0 165
565664.EFXG_00595 565664.EFXG_02190 0 0 574 574
565664.EFXG_00595 565664.EFXG_01986 0 0 574 574
565664.EFXG_00595 565664.EFXG_00361 153 0 0 152
565664.EFXG_00595 565664.EFXG_01114 0 0 299 299
565664.EFXG_00595 565664.EFXG_01355 0 0 280 280
565664.EFXG_00595 565664.EFXG_01650 153 0 0 152
565664.EFXG_00595 565664.EFXG_03927 384 0 573 725
565664.EFXG_00595 565664.EFXG_01108 0 0 576 576
565664.EFXG_00595 565664.EFXG_00748 134 0 205 282
565664.EFXG_00595 565664.EFXG_01103 384 0 575 727
565664.EFXG_00595 565664.EFXG_01106 0 0 573 573
565664.EFXG_00595 565664.EFXG_00160 0 0 203 203
565664.EFXG_00595 565664.EFXG_02373 134 0 205 282
565664.EFXG_00595 565664.EFXG_01510 384 0 253 520
565664.EFXG_00595 565664.EFXG_01354 0 0 309 309
565664.EFXG_00595 565664.EFXG_01109 236 0 576 662
565664.EFXG_00595 565664.EFXG_00678 134 0 205 282
565664.EFXG_00595 565664.EFXG_00681 0 0 185 185
565664.EFXG_00595 565664.EFXG_01323 0 0 221 221
565664.EFXG_00595 565664.EFXG_01111 0 0 320 319
565664.EFXG_00596 565664.EFXG_01712 159 0 0 158
565664.EFXG_00596 565664.EFXG_01693 191 0 0 191
565664.EFXG_00596 565664.EFXG_01381 189 0 0 189
565664.EFXG_00596 565664.EFXG_00572 154 0 0 153
565664.EFXG_00596 565664.EFXG_01812 299 0 0 299
565664.EFXG_00596 565664.EFXG_01237 166 0 0 165
565664.EFXG_00596 565664.EFXG_01402 135 658 0 691
565664.EFXG_00596 565664.EFXG_01888 193 0 0 193
565664.EFXG_00596 565664.EFXG_01311 156 0 0 155
565664.EFXG_00596 565664.EFXG_01361 135 658 0 691
565664.EFXG_00596 565664.EFXG_00175 181 0 0 181
565664.EFXG_00596 565664.EFXG_01662 157 0 0 156
565664.EFXG_00596 565664.EFXG_01956 157 0 0 156
565664.EFXG_00596 565664.EFXG_00698 295 0 0 295
565664.EFXG_00596 565664.EFXG_00129 159 0 0 158
565664.EFXG_00596 565664.EFXG_01231 166 0 0 165
565664.EFXG_00596 565664.EFXG_00302 191 0 0 191
565664.EFXG_00597 565664.EFXG_00066 155 0 0 154
565664.EFXG_00597 565664.EFXG_00481 165 0 0 165
565664.EFXG_00597 565664.EFXG_01658 165 0 0 165
565664.EFXG_00597 565664.EFXG_01574 159 0 0 158
565664.EFXG_00597 565664.EFXG_00231 159 0 0 158
565664.EFXG_00597 565664.EFXG_01813 190 0 0 190
565664.EFXG_00597 565664.EFXG_01700 159 0 0 158
565664.EFXG_00597 565664.EFXG_01534 159 0 0 158
565664.EFXG_00597 565664.EFXG_02132 193 0 0 193
565664.EFXG_00597 565664.EFXG_02092 159 0 0 158
565664.EFXG_00597 565664.EFXG_00686 193 0 0 193
565664.EFXG_00597 565664.EFXG_00230 159 0 0 158
565664.EFXG_00597 565664.EFXG_00149 159 0 0 158
565664.EFXG_00597 565664.EFXG_01812 161 0 0 161
565664.EFXG_00597 565664.EFXG_02138 193 0 0 193
565664.EFXG_00597 565664.EFXG_00805 277 0 0 277
565664.EFXG_00598 565664.EFXG_00157 390 0 765 850
565664.EFXG_00598 565664.EFXG_01055 0 0 715 715
565664.EFXG_00601 565664.EFXG_02357 160 0 0 159
565664.EFXG_00602 565664.EFXG_01181 163 0 0 163
565664.EFXG_00602 565664.EFXG_01182 186 0 0 186
565664.EFXG_00603 565664.EFXG_00607 0 0 874 874
565664.EFXG_00603 565664.EFXG_00775 0 0 718 718
565664.EFXG_00606 565664.EFXG_02342 245 0 0 244
565664.EFXG_00606 565664.EFXG_02080 193 0 0 193
565664.EFXG_00607 565664.EFXG_00603 0 0 874 874
565664.EFXG_00607 565664.EFXG_00775 0 0 873 873
565664.EFXG_00607 565664.EFXG_02719 160 0 0 159
565664.EFXG_00607 565664.EFXG_00768 367 0 0 367
565664.EFXG_00607 565664.EFXG_01886 153 0 0 152
565664.EFXG_00607 565664.EFXG_00586 367 0 0 367
565664.EFXG_00607 565664.EFXG_00640 162 0 0 161
565664.EFXG_00607 565664.EFXG_00441 367 0 0 367
565664.EFXG_00608 565664.EFXG_02864 165 0 0 165
565664.EFXG_00608 565664.EFXG_02507 165 0 0 165
565664.EFXG_00608 565664.EFXG_01049 919 949 805 999
565664.EFXG_00608 565664.EFXG_00285 206 0 0 206
565664.EFXG_00608 565664.EFXG_00999 203 892 0 910
565664.EFXG_00608 565664.EFXG_01706 156 0 0 155
565664.EFXG_00608 565664.EFXG_03994 165 0 0 165
565664.EFXG_00608 565664.EFXG_02591 203 892 0 910
565664.EFXG_00608 565664.EFXG_00029 216 0 0 216
565664.EFXG_00608 565664.EFXG_02088 155 0 0 154
565664.EFXG_00608 565664.EFXG_02415 165 0 0 165
565664.EFXG_00608 565664.EFXG_04110 165 0 0 165
565664.EFXG_00608 565664.EFXG_01054 997 951 804 999
565664.EFXG_00608 565664.EFXG_00159 318 0 0 317
565664.EFXG_00608 565664.EFXG_01682 216 0 0 216
565664.EFXG_00608 565664.EFXG_04055 165 0 0 165
565664.EFXG_00608 565664.EFXG_00019 919 949 805 999
565664.EFXG_00608 565664.EFXG_02064 270 942 0 955
565664.EFXG_00608 565664.EFXG_03998 165 0 0 165
565664.EFXG_00608 565664.EFXG_04056 165 0 0 165
565664.EFXG_00608 565664.EFXG_01689 155 0 0 154
565664.EFXG_00608 565664.EFXG_03983 165 0 0 165
565664.EFXG_00609 565664.EFXG_02059 999 0 0 999
565664.EFXG_00609 565664.EFXG_00082 999 915 0 999
565664.EFXG_00609 565664.EFXG_00477 384 856 0 907
565664.EFXG_00609 565664.EFXG_01706 909 0 0 909
565664.EFXG_00609 565664.EFXG_00101 999 0 0 999
565664.EFXG_00609 565664.EFXG_01837 347 0 0 347
565664.EFXG_00609 565664.EFXG_02107 384 0 0 384
565664.EFXG_00609 565664.EFXG_01841 909 0 0 909
565664.EFXG_00609 565664.EFXG_01346 384 0 0 384
565664.EFXG_00609 565664.EFXG_01037 999 0 0 999
565664.EFXG_00609 565664.EFXG_02443 999 0 0 999
565664.EFXG_00609 565664.EFXG_02727 909 0 0 909
565664.EFXG_00609 565664.EFXG_00152 999 915 0 999
565664.EFXG_00609 565664.EFXG_00087 999 915 0 999
565664.EFXG_00609 565664.EFXG_00093 999 0 0 999
565664.EFXG_00609 565664.EFXG_00894 347 0 0 347
565664.EFXG_00609 565664.EFXG_01716 935 0 0 935
565664.EFXG_00609 565664.EFXG_00028 998 0 0 998
565664.EFXG_00609 565664.EFXG_00084 999 915 0 999
565664.EFXG_00609 565664.EFXG_00730 999 915 0 999
565664.EFXG_00609 565664.EFXG_01709 384 0 0 384
565664.EFXG_00609 565664.EFXG_00974 347 0 0 347
565664.EFXG_00609 565664.EFXG_00773 999 825 0 999
565664.EFXG_00609 565664.EFXG_01588 909 0 0 909
565664.EFXG_00609 565664.EFXG_01969 384 0 0 384
565664.EFXG_00609 565664.EFXG_01107 384 0 0 384
565664.EFXG_00609 565664.EFXG_02448 999 915 0 999
565664.EFXG_00609 565664.EFXG_00080 999 0 0 999
565664.EFXG_00609 565664.EFXG_00085 999 0 0 999
565664.EFXG_00609 565664.EFXG_00097 999 0 0 999
565664.EFXG_00609 565664.EFXG_01080 999 0 0 999
565664.EFXG_00609 565664.EFXG_01344 384 0 0 384
565664.EFXG_00609 565664.EFXG_00094 999 0 0 999
565664.EFXG_00609 565664.EFXG_00081 999 0 0 999
565664.EFXG_00609 565664.EFXG_00095 999 915 0 999
565664.EFXG_00609 565664.EFXG_01196 384 0 0 384
565664.EFXG_00609 565664.EFXG_01719 999 915 0 999
565664.EFXG_00609 565664.EFXG_00096 999 0 0 999
565664.EFXG_00609 565664.EFXG_00103 999 915 0 999
565664.EFXG_00609 565664.EFXG_00076 548 0 0 548
565664.EFXG_00609 565664.EFXG_01351 384 0 0 384
565664.EFXG_00609 565664.EFXG_00086 999 0 0 999
565664.EFXG_00609 565664.EFXG_00017 999 0 0 999
565664.EFXG_00609 565664.EFXG_00100 384 0 0 384
565664.EFXG_00609 565664.EFXG_00091 999 860 0 999
565664.EFXG_00609 565664.EFXG_00090 999 0 0 999
565664.EFXG_00609 565664.EFXG_01227 797 860 0 970
565664.EFXG_00609 565664.EFXG_00074 999 915 0 999
565664.EFXG_00609 565664.EFXG_00240 999 0 0 999
565664.EFXG_00609 565664.EFXG_00102 999 915 0 999
565664.EFXG_00609 565664.EFXG_01213 999 0 0 999
565664.EFXG_00609 565664.EFXG_00771 880 0 0 880
565664.EFXG_00609 565664.EFXG_00079 999 0 0 999
565664.EFXG_00609 565664.EFXG_01850 384 0 0 384
565664.EFXG_00609 565664.EFXG_00098 384 0 0 384
565664.EFXG_00609 565664.EFXG_00026 999 915 0 999
565664.EFXG_00609 565664.EFXG_04033 384 0 0 384
565664.EFXG_00609 565664.EFXG_01197 384 0 0 384
565664.EFXG_00609 565664.EFXG_00024 999 915 0 999
565664.EFXG_00609 565664.EFXG_00489 347 0 0 347
565664.EFXG_00609 565664.EFXG_01843 998 0 677 999
565664.EFXG_00609 565664.EFXG_01300 390 0 0 390
565664.EFXG_00609 565664.EFXG_01748 968 0 0 968
565664.EFXG_00609 565664.EFXG_00088 999 0 0 999
565664.EFXG_00609 565664.EFXG_02798 384 0 0 384
565664.EFXG_00609 565664.EFXG_02003 909 0 0 909
565664.EFXG_00609 565664.EFXG_00089 999 0 0 999
565664.EFXG_00609 565664.EFXG_00083 999 0 0 999
565664.EFXG_00609 565664.EFXG_00796 909 0 0 909
565664.EFXG_00609 565664.EFXG_01900 347 0 0 347
565664.EFXG_00609 565664.EFXG_00202 797 860 0 970
565664.EFXG_00609 565664.EFXG_01230 968 0 0 968
565664.EFXG_00609 565664.EFXG_01078 999 0 0 999
565664.EFXG_00609 565664.EFXG_01851 631 0 0 631
565664.EFXG_00609 565664.EFXG_00092 999 915 0 999
565664.EFXG_00609 565664.EFXG_01228 841 0 0 841
565664.EFXG_00609 565664.EFXG_00241 999 0 0 999
565664.EFXG_00609 565664.EFXG_00077 999 915 0 999
565664.EFXG_00609 565664.EFXG_01844 998 0 0 998
565664.EFXG_00609 565664.EFXG_00105 999 0 0 999
565664.EFXG_00609 565664.EFXG_00451 548 0 0 548
565664.EFXG_00609 565664.EFXG_00178 384 0 0 384
565664.EFXG_00609 565664.EFXG_01849 384 0 0 384
565664.EFXG_00609 565664.EFXG_00179 999 915 0 999
565664.EFXG_00609 565664.EFXG_01214 999 915 0 999
565664.EFXG_00609 565664.EFXG_00073 999 915 0 999
565664.EFXG_00609 565664.EFXG_00075 384 0 0 384
565664.EFXG_00609 565664.EFXG_00239 913 0 0 913
565664.EFXG_00609 565664.EFXG_04073 384 0 0 384
565664.EFXG_00609 565664.EFXG_00186 998 0 0 998
565664.EFXG_00609 565664.EFXG_00078 999 0 0 999
565664.EFXG_00609 565664.EFXG_02763 384 0 0 384
565664.EFXG_00609 565664.EFXG_00117 999 0 0 999
565664.EFXG_00609 565664.EFXG_00032 347 0 0 347
565664.EFXG_00609 565664.EFXG_01890 880 0 0 880
565664.EFXG_00609 565664.EFXG_01842 998 0 0 998
565664.EFXG_00609 565664.EFXG_00104 384 0 0 384
565664.EFXG_00612 565664.EFXG_01831 132 0 96 181
565664.EFXG_00612 565664.EFXG_02808 340 0 0 340
565664.EFXG_00612 565664.EFXG_01278 158 0 0 157
565664.EFXG_00612 565664.EFXG_01649 45 0 202 205
565664.EFXG_00612 565664.EFXG_02219 158 0 0 157
565664.EFXG_00612 565664.EFXG_01350 164 0 0 163
565664.EFXG_00612 565664.EFXG_01435 157 0 134 238
565664.EFXG_00612 565664.EFXG_00354 158 0 0 157
565664.EFXG_00612 565664.EFXG_00694 157 0 134 238
565664.EFXG_00614 565664.EFXG_01121 159 0 0 158
565664.EFXG_00614 565664.EFXG_01688 163 0 0 163
565664.EFXG_00614 565664.EFXG_01877 153 0 0 152
565664.EFXG_00614 565664.EFXG_01350 150 0 71 176
565664.EFXG_00614 565664.EFXG_02063 0 444 164 515
565664.EFXG_00614 565664.EFXG_01054 226 0 0 225
565664.EFXG_00614 565664.EFXG_02062 0 0 207 207
565664.EFXG_00614 565664.EFXG_00920 260 0 0 260
565664.EFXG_00614 565664.EFXG_00690 159 0 0 158
565664.EFXG_00614 565664.EFXG_00646 166 0 0 165
565664.EFXG_00614 565664.EFXG_00198 159 0 0 158
565664.EFXG_00615 565664.EFXG_00175 130 221 0 293
565664.EFXG_00615 565664.EFXG_00820 0 758 151 785
565664.EFXG_00615 565664.EFXG_02094 374 0 0 374
565664.EFXG_00615 565664.EFXG_01066 374 0 0 374
565664.EFXG_00615 565664.EFXG_00892 133 444 64 509
565664.EFXG_00615 565664.EFXG_00045 133 444 64 509
565664.EFXG_00615 565664.EFXG_01101 384 0 0 384
565664.EFXG_00615 565664.EFXG_02403 0 716 151 748
565664.EFXG_00615 565664.EFXG_00255 133 444 64 509
565664.EFXG_00615 565664.EFXG_01634 160 0 0 159
565664.EFXG_00615 565664.EFXG_00122 374 0 0 374
565664.EFXG_00615 565664.EFXG_00989 0 457 151 519
565664.EFXG_00615 565664.EFXG_00734 312 0 0 311
565664.EFXG_00615 565664.EFXG_01887 161 0 0 161
565664.EFXG_00615 565664.EFXG_01615 0 882 151 895
565664.EFXG_00615 565664.EFXG_00538 0 457 151 519
565664.EFXG_00615 565664.EFXG_02243 312 0 0 311
565664.EFXG_00615 565664.EFXG_00903 0 0 179 179
565664.EFXG_00615 565664.EFXG_01663 312 0 0 311
565664.EFXG_00615 565664.EFXG_00295 0 716 151 748
565664.EFXG_00615 565664.EFXG_00313 0 0 179 179
565664.EFXG_00615 565664.EFXG_00109 384 0 0 384
565664.EFXG_00615 565664.EFXG_01912 292 0 0 292
565664.EFXG_00615 565664.EFXG_00087 381 0 0 381
565664.EFXG_00615 565664.EFXG_00431 0 457 151 519
565664.EFXG_00615 565664.EFXG_02099 384 0 0 384
565664.EFXG_00616 565664.EFXG_01879 164 839 0 859
565664.EFXG_00616 565664.EFXG_00158 154 787 0 812
565664.EFXG_00616 565664.EFXG_01196 384 886 0 926
565664.EFXG_00616 565664.EFXG_00305 185 676 0 724
565664.EFXG_00616 565664.EFXG_00159 162 816 134 854
565664.EFXG_00616 565664.EFXG_00019 138 887 0 898
565664.EFXG_00616 565664.EFXG_01344 384 886 0 926
565664.EFXG_00616 565664.EFXG_00593 159 838 180 878
565664.EFXG_00616 565664.EFXG_02342 196 0 0 196
565664.EFXG_00616 565664.EFXG_00974 164 0 0 163
565664.EFXG_00616 565664.EFXG_01058 0 822 156 843
565664.EFXG_00616 565664.EFXG_00481 160 831 0 851
565664.EFXG_00616 565664.EFXG_01658 160 831 0 851
565664.EFXG_00616 565664.EFXG_00894 164 0 0 163
565664.EFXG_00616 565664.EFXG_02835 188 0 0 188
565664.EFXG_00616 565664.EFXG_01279 154 787 0 812
565664.EFXG_00616 565664.EFXG_01837 164 0 0 163
565664.EFXG_00616 565664.EFXG_01841 166 0 0 165
565664.EFXG_00616 565664.EFXG_00104 384 886 0 926
565664.EFXG_00616 565664.EFXG_00032 164 0 0 163
565664.EFXG_00616 565664.EFXG_01877 159 882 143 907
565664.EFXG_00616 565664.EFXG_01497 124 786 0 804
565664.EFXG_00616 565664.EFXG_02773 0 822 156 843
565664.EFXG_00616 565664.EFXG_01495 154 787 0 812
565664.EFXG_00616 565664.EFXG_01606 278 887 530 958
565664.EFXG_00616 565664.EFXG_00474 159 838 180 878
565664.EFXG_00616 565664.EFXG_00827 177 0 0 177
565664.EFXG_00616 565664.EFXG_01878 138 881 0 893
565664.EFXG_00616 565664.EFXG_02713 0 822 156 843
565664.EFXG_00616 565664.EFXG_01920 164 839 0 859
565664.EFXG_00616 565664.EFXG_01054 130 885 134 905
565664.EFXG_00616 565664.EFXG_01326 159 863 0 879
565664.EFXG_00616 565664.EFXG_00025 210 0 0 210
565664.EFXG_00616 565664.EFXG_01900 164 0 0 163
565664.EFXG_00616 565664.EFXG_02196 124 786 0 804
565664.EFXG_00616 565664.EFXG_00504 124 786 0 804
565664.EFXG_00616 565664.EFXG_02521 124 786 0 804
565664.EFXG_00616 565664.EFXG_01300 164 0 0 163
565664.EFXG_00616 565664.EFXG_01687 203 0 0 203
565664.EFXG_00616 565664.EFXG_01197 384 886 0 926
565664.EFXG_00616 565664.EFXG_01398 124 786 0 804
565664.EFXG_00616 565664.EFXG_00489 164 0 0 163
565664.EFXG_00617 565664.EFXG_00839 200 0 0 200
565664.EFXG_00617 565664.EFXG_00100 159 0 0 158
565664.EFXG_00617 565664.EFXG_01032 157 0 0 156
565664.EFXG_00617 565664.EFXG_01716 306 0 0 306
565664.EFXG_00619 565664.EFXG_01571 161 0 0 161
565664.EFXG_00621 565664.EFXG_00681 159 0 46 163
565664.EFXG_00621 565664.EFXG_00366 0 0 166 165
565664.EFXG_00621 565664.EFXG_01510 155 0 0 154
565664.EFXG_00621 565664.EFXG_00844 0 0 151 150
565664.EFXG_00621 565664.EFXG_02423 0 0 164 163
565664.EFXG_00621 565664.EFXG_04030 0 0 164 163
565664.EFXG_00621 565664.EFXG_01103 155 0 0 154
565664.EFXG_00621 565664.EFXG_03927 155 0 0 154
565664.EFXG_00621 565664.EFXG_04075 0 0 164 163
565664.EFXG_00621 565664.EFXG_01114 159 0 46 163
565664.EFXG_00621 565664.EFXG_01356 0 0 279 279
565664.EFXG_00621 565664.EFXG_02548 0 0 164 163
565664.EFXG_00621 565664.EFXG_01255 0 0 164 163
565664.EFXG_00621 565664.EFXG_02796 0 0 164 163
565664.EFXG_00622 565664.EFXG_01687 156 0 0 155
565664.EFXG_00622 565664.EFXG_01861 167 0 0 167
565664.EFXG_00622 565664.EFXG_02062 192 0 0 192
565664.EFXG_00622 565664.EFXG_00839 162 0 0 161
565664.EFXG_00622 565664.EFXG_01812 172 0 163 277
565664.EFXG_00622 565664.EFXG_02534 184 0 0 183
565664.EFXG_00622 565664.EFXG_01349 159 0 0 158
565664.EFXG_00635 565664.EFXG_00636 870 946 0 992
565664.EFXG_00635 565664.EFXG_02677 384 885 0 926
565664.EFXG_00635 565664.EFXG_00713 196 0 0 196
565664.EFXG_00636 565664.EFXG_01861 752 939 575 993
565664.EFXG_00636 565664.EFXG_00635 870 946 0 992
565664.EFXG_00636 565664.EFXG_01326 206 0 778 816
565664.EFXG_00637 565664.EFXG_02029 0 0 211 211
565664.EFXG_00638 565664.EFXG_00481 170 0 0 169
565664.EFXG_00638 565664.EFXG_00302 196 0 0 196
565664.EFXG_00638 565664.EFXG_01372 0 0 523 523
565664.EFXG_00638 565664.EFXG_01658 170 0 0 169
565664.EFXG_00638 565664.EFXG_00728 160 0 0 159
565664.EFXG_00638 565664.EFXG_01974 631 893 609 983
565664.EFXG_00638 565664.EFXG_00169 160 0 0 159
565664.EFXG_00638 565664.EFXG_01350 152 0 0 151
565664.EFXG_00638 565664.EFXG_00329 0 0 519 519
565664.EFXG_00638 565664.EFXG_01812 194 0 0 194
565664.EFXG_00638 565664.EFXG_01613 164 0 0 163
565664.EFXG_00638 565664.EFXG_01360 158 0 0 157
565664.EFXG_00638 565664.EFXG_01115 184 0 0 183
565664.EFXG_00638 565664.EFXG_00257 631 893 0 958
565664.EFXG_00638 565664.EFXG_00639 999 959 0 999
565664.EFXG_00638 565664.EFXG_01693 196 0 0 196
565664.EFXG_00639 565664.EFXG_00077 362 0 0 362
565664.EFXG_00639 565664.EFXG_01115 384 0 725 823
565664.EFXG_00639 565664.EFXG_02414 279 0 0 279
565664.EFXG_00639 565664.EFXG_00179 362 0 0 362
565664.EFXG_00639 565664.EFXG_01311 158 0 0 157
565664.EFXG_00639 565664.EFXG_00333 279 0 0 279
565664.EFXG_00639 565664.EFXG_02041 279 0 0 279
565664.EFXG_00639 565664.EFXG_00073 362 0 0 362
565664.EFXG_00639 565664.EFXG_01885 165 0 0 165
565664.EFXG_00639 565664.EFXG_02368 279 0 0 279
565664.EFXG_00639 565664.EFXG_00749 279 0 0 279
565664.EFXG_00639 565664.EFXG_00370 279 0 0 279
